Alabama,21,1,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,21,1,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,22,1,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,22,1,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,23,1,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,26,1,2020,1,Not an Intersection,Guardrail End
Alabama,25,1,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,27,1,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,27,1,2020,1,Not an Intersection,Rollover/Overturn
Alabama,29,1,2020,1,Not an Intersection,Rollover/Overturn
Alabama,30,1,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,2,2,2020,1,Not an Intersection,Ditch
Alabama,31,1,2020,1,Not an Intersection,Embankment
Alabama,1,2,2020,1,Not an Intersection,Ditch
Alabama,1,2,2020,1,Not an Intersection,Culvert
Alabama,1,2,2020,1,Y-Intersection,Tree (Standing Only)
Alabama,2,2,2020,1,Not an Intersection,Utility Pole/Light Support
Alabama,3,2,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,3,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,3,2,2020,1,Four-Way Intersection,Pedestrian
Alabama,3,2,2020,1,Four-Way Intersection,Pedestrian
Alabama,4,2,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,4,2,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,7,2,2020,1,Not an Intersection,Pedestrian
Alabama,7,2,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,7,2,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,7,2,2020,2,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,9,2,2020,1,Not an Intersection,Embankment
Alabama,9,2,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,10,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,10,2,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,11,2,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,11,2,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,12,2,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,12,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,13,2,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,14,2,2020,1,Not an Intersection,Ditch
Alabama,14,2,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,14,2,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,15,2,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,17,2,2020,1,Not an Intersection,Ditch
Alabama,20,2,2020,1,Not an Intersection,Guardrail Face
Alabama,20,2,2020,1,Not an Intersection,Pedestrian
Alabama,20,2,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,21,2,2020,2,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,22,2,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,22,2,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,23,2,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,23,2,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,24,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,24,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,24,2,2020,2,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,26,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,27,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,28,2,2020,1,Not an Intersection,Culvert
Alabama,1,3,2020,1,Not an Intersection,Ditch
Alabama,1,3,2020,1,Not an Intersection,Rollover/Overturn
Alabama,9,2,2020,1,Not an Intersection,Pedestrian
Alabama,27,3,2020,1,Not an Intersection,Pedestrian
Alabama,23,3,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,15,3,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,14,3,2020,1,Not an Intersection,Ditch
Alabama,12,3,2020,1,Not an Intersection,Concrete Traffic Barrier
Alabama,11,3,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,9,3,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,9,3,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,7,3,2020,1,Not an Intersection,Pedestrian
Alabama,3,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,16,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,18,2,2020,1,Not an Intersection,Pedestrian
Alabama,20,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,22,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,24,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,25,2,2020,1,Not an Intersection,Ditch
Alabama,28,2,2020,1,T-Intersection,Pedestrian
Alabama,29,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,1,3,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,2,3,2020,1,Not an Intersection,Pedalcyclist
Alabama,2,3,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,2,3,2020,1,Not an Intersection,Boulder
Alabama,2,3,2020,1,Not an Intersection,Traffic Sign Support
Alabama,2,3,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,3,3,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,3,3,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,3,3,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,3,3,2020,1,Not an Intersection,Pedestrian
Alabama,3,3,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,3,3,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,4,3,2020,1,Not an Intersection,Ditch
Alabama,4,3,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,5,3,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,6,3,2020,1,Not an Intersection,Guardrail End
Alabama,6,3,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,6,3,2020,1,Not an Intersection,Ditch
Alabama,6,3,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,7,3,2020,1,Not an Intersection,Guardrail Face
Alabama,7,3,2020,1,Not an Intersection,Fence
Alabama,9,3,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,9,3,2020,1,Not an Intersection,Utility Pole/Light Support
Alabama,9,3,2020,1,Not an Intersection,Embankment
Alabama,10,3,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,11,3,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,11,3,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,11,3,2020,1,Not an Intersection,Utility Pole/Light Support
Alabama,12,3,2020,1,Not an Intersection,Rollover/Overturn
Alabama,14,3,2020,1,Not an Intersection,Rollover/Overturn
Alabama,14,3,2020,1,Not an Intersection,Culvert
Alabama,15,3,2020,1,Not an Intersection,Curb
Alabama,17,3,2020,1,Not an Intersection,Fence
Alabama,19,3,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,20,3,2020,1,Not an Intersection,Pedestrian
Alabama,20,3,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,21,3,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,21,3,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,22,3,2020,1,Not an Intersection,Rollover/Overturn
Alabama,25,3,2020,1,Not an Intersection,Ditch
Alabama,25,3,2020,2,Not an Intersection,Pedestrian
Alabama,26,3,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,25,3,2020,1,Not an Intersection,Ditch
Alabama,23,2,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,15,4,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,23,4,2020,1,Not an Intersection,Guardrail End
Alabama,23,4,2020,2,Not an Intersection,Parked Motor Vehicle
Alabama,24,4,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,2,5,2020,1,Not an Intersection,Live Animal
Alabama,8,5,2020,1,Not an Intersection,Utility Pole/Light Support
Alabama,22,2,2020,1,Not an Intersection,Pedestrian
Alabama,16,3,2020,1,Not an Intersection,Pedestrian
Alabama,23,3,2020,1,Not an Intersection,Pedestrian
Alabama,28,3,2020,2,T-Intersection,Motor Vehicle In-Transport
Alabama,29,3,2020,1,Not an Intersection,Ditch
Alabama,30,3,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,31,3,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,1,4,2020,1,Not an Intersection,Curb
Alabama,1,4,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,2,4,2020,1,Not an Intersection,Rollover/Overturn
Alabama,3,4,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,5,4,2020,1,Not an Intersection,Embankment
Alabama,5,4,2020,1,Not an Intersection,Fence
Alabama,5,4,2020,1,Not an Intersection,Pedalcyclist
Alabama,6,4,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,6,4,2020,1,Not an Intersection,Rollover/Overturn
Alabama,9,4,2020,1,Not an Intersection,Pedalcyclist
Alabama,9,4,2020,1,Not an Intersection,Rollover/Overturn
Alabama,10,4,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,10,4,2020,1,Y-Intersection,Motor Vehicle In-Transport
Alabama,10,4,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,10,4,2020,1,T-Intersection,Pedestrian
Alabama,12,4,2020,1,Not an Intersection,Traffic Sign Support
Alabama,14,4,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,15,4,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,15,4,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,16,4,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,16,4,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,18,4,2020,1,Not an Intersection,Culvert
Alabama,18,4,2020,1,Four-Way Intersection,Utility Pole/Light Support
Alabama,18,4,2020,1,Not an Intersection,Utility Pole/Light Support
Alabama,19,4,2020,1,Not an Intersection,Ditch
Alabama,20,4,2020,1,Not an Intersection,Utility Pole/Light Support
Alabama,20,4,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,20,4,2020,1,Not an Intersection,Ditch
Alabama,22,4,2020,1,Not an Intersection,Pedalcyclist
Alabama,23,4,2020,1,Not an Intersection,Rollover/Overturn
Alabama,24,4,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,24,4,2020,1,Not an Intersection,Fire Hydrant
Alabama,25,4,2020,1,Not an Intersection,Embankment
Alabama,25,4,2020,1,T-Intersection,Tree (Standing Only)
Alabama,25,4,2020,1,Not an Intersection,Rollover/Overturn
Alabama,25,4,2020,1,Not an Intersection,Culvert
Alabama,26,4,2020,2,Not an Intersection,Culvert
Alabama,27,4,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,28,4,2020,1,Not an Intersection,Other Object (not fixed)
Alabama,28,4,2020,2,Not an Intersection,Tree (Standing Only)
Alabama,29,4,2020,1,Not an Intersection,Guardrail Face
Alabama,29,4,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,1,5,2020,1,Not an Intersection,Utility Pole/Light Support
Alabama,2,5,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,2,5,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,2,5,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,3,5,2020,1,Not an Intersection,Ditch
Alabama,3,5,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,4,5,2020,2,Not an Intersection,Rollover/Overturn
Alabama,5,5,2020,1,Not an Intersection,Ditch
Alabama,5,5,2020,1,Not an Intersection,Embankment
Alabama,5,5,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,5,5,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,9,5,2020,1,T-Intersection,Ditch
Alabama,28,6,2020,1,Not an Intersection,Culvert
Alabama,23,2,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,17,5,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,2,2,2020,1,Not an Intersection,Pedestrian
Alabama,26,1,2020,1,Not an Intersection,Pedestrian
Alabama,26,1,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,26,6,2020,1,Not an Intersection,Pedestrian
Alabama,25,6,2020,1,Not an Intersection,Pedestrian
Alabama,14,6,2020,1,Not an Intersection,Wall
Alabama,11,6,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,7,6,2020,1,Not an Intersection,Utility Pole/Light Support
Alabama,7,6,2020,1,Not an Intersection,Ditch
Alabama,4,6,2020,1,Not an Intersection,Pedestrian
Alabama,4,6,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,2,6,2020,1,Not an Intersection,Fence
Alabama,1,6,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,29,5,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,27,5,2020,2,Not an Intersection,Rollover/Overturn
Alabama,27,5,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,25,4,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,2,5,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,6,5,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,10,5,2020,1,T-Intersection,Tree (Standing Only)
Alabama,10,5,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,11,5,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,13,5,2020,1,Not an Intersection,Pedestrian
Alabama,13,5,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,13,5,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,14,5,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,16,5,2020,1,Not an Intersection,Fell/Jumped from Vehicle
Alabama,16,5,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,16,5,2020,1,Not an Intersection,Mail Box
Alabama,16,5,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,16,5,2020,1,T-Intersection,Pedestrian
Alabama,17,5,2020,1,Not an Intersection,Pedestrian
Alabama,18,5,2020,1,Not an Intersection,Culvert
Alabama,17,5,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,17,5,2020,3,Not an Intersection,Motor Vehicle In-Transport
Alabama,18,5,2020,1,Not an Intersection,Ditch
Alabama,18,5,2020,1,Not an Intersection,Rollover/Overturn
Alabama,21,5,2020,3,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,21,5,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,21,5,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,22,5,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,23,5,2020,1,Not an Intersection,Rollover/Overturn
Alabama,23,5,2020,1,Not an Intersection,Utility Pole/Light Support
Alabama,23,5,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,24,5,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,24,5,2020,1,Not an Intersection,Other Fixed Object
Alabama,24,5,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,25,5,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,26,5,2020,1,Not an Intersection,Rollover/Overturn
Alabama,26,5,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,27,5,2020,1,Not an Intersection,Rollover/Overturn
Alabama,27,5,2020,1,Not an Intersection,Traffic Sign Support
Alabama,28,5,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,28,5,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,28,5,2020,1,Y-Intersection,Motor Vehicle In-Transport
Alabama,28,5,2020,2,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,28,5,2020,1,Not an Intersection,Culvert
Alabama,28,5,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,29,5,2020,1,Not an Intersection,Bridge Rail (Includes parapet)
Alabama,30,5,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,30,5,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,30,5,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,31,5,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,31,5,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,31,5,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,1,6,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,1,6,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,1,6,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,3,6,2020,1,Not an Intersection,Ditch
Alabama,4,6,2020,1,Four-Way Intersection,Pedestrian
Alabama,5,6,2020,1,Not an Intersection,Pedestrian
Alabama,5,6,2020,1,Not an Intersection,Pedestrian
Alabama,5,6,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,6,6,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,7,6,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,8,6,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,8,6,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,9,6,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,9,6,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,9,6,2020,1,Not an Intersection,Other Object (not fixed)
Alabama,9,6,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,9,6,2020,1,Not an Intersection,Pedestrian
Alabama,10,6,2020,1,Not an Intersection,Ditch
Alabama,10,6,2020,1,Not an Intersection,Motor Vehicle In-Transport Strikes or is Struck by Cargo - Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport
Alabama,11,6,2020,2,Not an Intersection,Motor Vehicle In-Transport
Alabama,11,6,2020,1,Not an Intersection,Utility Pole/Light Support
Alabama,12,6,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,12,6,2020,1,Not an Intersection,Rollover/Overturn
Alabama,12,6,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,13,6,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,13,6,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,17,6,2020,1,Not an Intersection,Embankment
Alabama,18,6,2020,1,Not an Intersection,Embankment
Alabama,18,6,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,18,6,2020,1,Not an Intersection,Ditch
Alabama,18,6,2020,1,T-Intersection,Pedestrian
Alabama,20,6,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,20,6,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,21,6,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,21,6,2020,1,Not an Intersection,Culvert
Alabama,21,6,2020,1,Not an Intersection,Curb
Alabama,22,6,2020,1,Not an Intersection,Rollover/Overturn
Alabama,22,6,2020,2,Not an Intersection,Culvert
Alabama,23,6,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,23,6,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,24,6,2020,1,Not an Intersection,Ditch
Alabama,25,6,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,26,6,2020,1,Not an Intersection,Embankment
Alabama,27,6,2020,1,Not an Intersection,Pedestrian
Alabama,31,7,2020,1,Not an Intersection,Pedestrian
Alabama,29,7,2020,1,Not an Intersection,Embankment
Alabama,25,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,24,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,22,7,2020,1,Not an Intersection,Parked Motor Vehicle
Alabama,9,8,2020,1,Not an Intersection,Pedalcyclist
Alabama,18,7,2020,1,Not an Intersection,Concrete Traffic Barrier
Alabama,16,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,12,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,8,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,5,7,2020,1,Not an Intersection,Bridge Rail (Includes parapet)
Alabama,5,7,2020,2,Not an Intersection,Tree (Standing Only)
Alabama,27,6,2020,1,Not an Intersection,Pedestrian
Alabama,27,6,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,20,5,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,6,6,2020,1,Not an Intersection,Pedestrian
Alabama,19,6,2020,4,Not an Intersection,Motor Vehicle In-Transport
Alabama,20,6,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,20,6,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,21,6,2020,1,Not an Intersection,Embankment
Alabama,22,6,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,24,6,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,27,6,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,28,6,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,29,6,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,30,6,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,30,6,2020,1,Not an Intersection,Ditch
Alabama,1,7,2020,1,Not an Intersection,Pedalcyclist
Alabama,1,7,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,2,7,2020,2,Not an Intersection,Tree (Standing Only)
Alabama,2,7,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,4,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,4,7,2020,1,Not an Intersection,Ditch
Alabama,5,7,2020,1,Not an Intersection,Traffic Sign Support
Alabama,5,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,5,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,6,7,2020,2,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,6,7,2020,2,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,7,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,8,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,9,7,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,8,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,8,7,2020,1,Not an Intersection,Pedestrian
Alabama,9,7,2020,1,Not an Intersection,Pedestrian
Alabama,9,7,2020,1,Not an Intersection,Live Animal
Alabama,10,7,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,11,7,2020,1,Not an Intersection,Ditch
Alabama,11,7,2020,1,Not an Intersection,Embankment
Alabama,11,7,2020,1,Not an Intersection,Embankment
Alabama,11,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,11,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,11,7,2020,1,Not an Intersection,Ditch
Alabama,13,7,2020,1,Not an Intersection,Pedestrian
Alabama,13,7,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,13,7,2020,1,Y-Intersection,Motor Vehicle In-Transport
Alabama,14,7,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,15,7,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,16,7,2020,1,Not an Intersection,Culvert
Alabama,16,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,16,7,2020,1,Not an Intersection,Railway Vehicle
Alabama,17,7,2020,1,Y-Intersection,Curb
Alabama,18,7,2020,1,Not an Intersection,Culvert
Alabama,20,7,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,21,7,2020,1,Not an Intersection,Railway Vehicle
Alabama,21,7,2020,1,Not an Intersection,Pedestrian
Alabama,22,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,22,7,2020,2,Not an Intersection,Rollover/Overturn
Alabama,23,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,23,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,24,7,2020,1,Not an Intersection,Traffic Sign Support
Alabama,24,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,24,7,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,24,7,2020,1,Traffic Circle,Tree (Standing Only)
Alabama,25,7,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,24,7,2020,1,T-Intersection,Motor Vehicle In-Transport
Alabama,24,7,2020,1,Four-Way Intersection,Motor Vehicle In-Transport
Alabama,25,7,2020,1,Not an Intersection,Ditch
Alabama,26,7,2020,1,Not an Intersection,Motor Vehicle In-Transport
Alabama,26,7,2020,1,Not an Intersection,Tree (Standing Only)
Alabama,27,7,2020,1,Not an Intersection,Pedalcyclist
Alabama,27,7,2020,1,Y-Intersection,Motor Vehicle In-Transport
